id_cliente,idade,renda_mensal,tempo_emprego_anos,autonomo,score_credito,valor_solicitado,prazo_meses,juros_mensal_pct,qtde_cartoes,qtde_contratos_abertos,utilizacao_credito,inadimplencias_anteriores,dias_atraso_max_12m,reclamacoes_6m,possui_avalista,canal_aquisicao,regiao,tipo_produto,parcelas_pagas_ate_3m,atraso_primeira_parcela_dias,status_apos_90d,default_90d
1596,26,3124.85,6.776270579287533,1,544.0,6254.33,36,4.32,0,0,0.462,1,15,0,1,app,Nordeste,emprestimo_pessoal,3,15,em_dia,0
1597,52,3418.65,,1,768.0,8701.43,18,2.12,3,1,0.366,1,15,1,0,loja,Norte,emprestimo_pessoal,3,15,em_dia,0
1598,56,1185.52,4.266092928127941,0,621.0,25190.29,48,3.71,0,1,0.634,0,5,1,0,app,Sudeste,cartao,3,0,em_dia,0
1599,62,1700.28,7.121362253754586,0,567.0,8612.54,60,3.6,1,0,0.311,0,90,0,1,site,Sudeste,bnpl,1,24,default,1
1600,55,,5.287718983565,0,696.0,9388.49,48,3.3,0,0,0.199,0,0,0,0,site,Nordeste,emprestimo_pessoal,1,90,default,1
1601,33,3091.98,6.289112214323156,0,659.0,11007.85,18,2.11,0,0,0.221,0,0,0,1,site,Sudeste,cartao,2,0,em_dia,0
1602,57,2289.01,18.20574665594582,0,620.0,23209.59,24,3.09,0,0,0.258,0,5,0,0,app,Nordeste,cartao,2,0,em_atraso_leve,0
1603,61,3064.86,8.127622479840579,0,611.0,5782.47,12,2.64,0,2,0.116,2,5,0,1,parceiro,Sul,cartao,3,0,em_dia,0
1604,34,3663.89,0.8468124664318935,0,650.0,2427.36,12,3.55,0,0,0.167,0,0,1,0,app,Nordeste,cartao,3,5,em_dia,0
1605,24,6819.75,0.0,0,764.0,2062.82,48,2.11,0,0,0.068,0,0,1,0,app,Sul,emprestimo_pessoal,3,10,em_dia,0
1606,65,3249.02,6.00161130245038,0,690.0,14069.47,60,3.17,1,1,0.167,0,0,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1607,25,4721.33,0.0,0,647.0,9671.35,9,2.12,1,0,0.362,0,0,0,0,site,Sul,emprestimo_pessoal,2,0,em_dia,0
1608,49,2331.62,6.856424271913981,1,722.0,6433.7,36,1.91,2,2,0.279,0,0,1,0,app,Nordeste,emprestimo_pessoal,1,113,default,1
1609,30,,4.522075725244793,0,652.0,4861.08,60,1.87,1,0,0.303,0,30,0,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1610,24,4639.29,0.5989112841626518,0,684.0,9329.2,24,2.77,1,2,0.245,1,0,0,0,app,Norte,emprestimo_pessoal,2,10,em_dia,0
1611,59,6700.12,13.36734254824324,0,663.0,9561.13,6,2.52,2,3,0.264,0,0,1,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1612,25,5976.64,,1,700.0,12028.72,6,2.85,2,1,0.056,0,0,1,0,app,Nordeste,emprestimo_pessoal,2,15,em_dia,0
1613,53,5442.91,5.2819912623563905,0,612.0,3117.63,24,3.21,1,0,0.215,0,60,0,1,loja,Sudeste,cartao,3,15,em_dia,0
1614,54,3250.96,8.057069330614361,0,553.0,1785.65,60,2.54,2,1,0.403,0,0,0,1,app,Sudeste,cartao,3,10,em_dia,0
1615,21,4205.81,,1,727.0,3680.11,12,1.29,1,0,0.474,0,0,0,0,loja,Sudeste,emprestimo_pessoal,3,10,em_dia,0
1616,27,7770.97,7.051517825401197,0,778.0,2537.0,18,1.8,0,0,0.651,1,0,0,0,app,Sudeste,cartao,2,5,em_dia,0
1617,60,2146.22,8.039737676476337,0,557.0,2427.72,36,3.93,2,0,0.532,0,0,1,0,app,Centro-Oeste,bnpl,3,0,em_dia,0
1618,44,2184.65,,1,665.0,30377.96,36,1.52,0,0,0.422,0,0,0,0,parceiro,Centro-Oeste,emprestimo_pessoal,2,5,em_dia,0
1619,24,4010.18,0.0,0,612.0,1164.73,60,3.15,2,2,0.305,0,0,0,1,site,Nordeste,cartao,3,15,em_dia,0
1620,70,4778.96,10.953286861226337,1,725.0,11925.64,36,1.66,0,0,0.383,0,30,0,1,loja,Sudeste,emprestimo_pessoal,3,10,em_dia,0
1621,32,1886.42,6.346552025547398,0,671.0,17294.53,24,2.07,1,1,0.634,1,0,2,0,app,Centro-Oeste,bnpl,2,0,em_dia,0
1622,18,3309.15,6.795103361637375,1,900.0,18518.8,60,0.5,1,1,0.382,0,0,0,0,site,Sul,emprestimo_pessoal,3,0,em_dia,0
1623,66,3261.75,1.4204740272001004,1,624.0,10125.82,24,3.16,4,1,0.202,0,0,0,1,site,Sudeste,bnpl,3,15,em_dia,0
1624,18,800.0,0.0,0,781.0,24566.03,24,1.34,4,4,0.325,2,0,1,0,loja,Nordeste,cartao,1,44,default,1
1625,47,2968.53,7.8609933927855575,0,789.0,36427.77,6,0.57,0,2,0.071,0,0,0,0,loja,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1626,70,3110.47,0.0,0,695.0,6187.59,18,2.54,1,0,0.806,0,60,0,0,app,Sul,bnpl,2,0,em_dia,0
1627,48,3103.54,6.8220216082592255,0,653.0,11702.38,6,2.65,0,2,0.231,1,0,0,0,site,Sudeste,cartao,3,5,em_dia,0
1628,48,10121.87,8.809315487259784,0,658.0,23661.91,48,2.28,3,0,0.157,0,5,0,1,site,Sudeste,cartao,3,0,em_dia,0
1629,38,1406.23,1.8826866335734604,0,651.0,3845.01,6,2.69,1,1,0.368,0,30,0,0,site,Nordeste,cartao,2,10,em_dia,0
1630,24,1885.69,0.7143349996083079,0,746.0,6496.54,12,1.84,0,0,0.299,0,0,0,0,app,Sudeste,cartao,3,0,em_dia,0
1631,48,800.0,1.3405192846603362,0,576.0,4699.67,60,3.53,0,1,0.221,0,0,0,0,loja,Sudeste,cartao,3,10,em_dia,0
1632,65,2440.19,5.314585080940088,0,636.0,11837.5,36,2.85,2,1,0.234,1,0,0,0,site,Sudeste,cartao,2,15,em_dia,0
1633,22,2601.35,0.25601024313384846,0,626.0,1593.7,36,3.17,1,2,0.376,1,0,0,0,app,Sudeste,emprestimo_pessoal,2,10,em_dia,0
1634,64,2387.58,4.630055539370675,0,503.0,27128.22,36,4.11,1,1,0.448,0,0,0,1,site,Nordeste,emprestimo_pessoal,2,10,em_dia,0
1635,39,8032.7,1.4381263777542608,1,723.0,12593.35,9,2.68,0,1,0.109,0,5,0,0,app,Sudeste,cartao,3,15,em_atraso_leve,0
1636,46,6674.04,3.911483252890622,0,740.0,13208.91,12,2.96,1,1,0.741,0,0,0,0,app,Sudeste,bnpl,2,0,em_dia,0
1637,26,3710.46,1.469134895203575,0,596.0,1073.18,36,3.33,0,1,0.704,0,0,1,0,app,Sudeste,cartao,2,0,em_dia,0
1638,50,2650.65,11.899461649513697,0,738.0,3304.63,48,1.76,4,1,0.298,0,0,0,0,loja,Sul,cartao,2,0,em_atraso_leve,0
1639,27,7556.48,1.2003519990904643,0,515.0,28398.61,18,3.25,2,2,0.16,0,0,1,0,app,Sudeste,cartao,2,0,em_dia,0
1640,32,3448.52,4.384525756671504,0,652.0,6880.19,12,3.2,2,3,0.117,1,0,1,0,site,Sudeste,cartao,3,0,em_dia,0
1641,56,1894.7,4.040909617332945,0,639.0,1847.78,12,2.47,5,0,0.67,1,0,0,0,parceiro,Sul,emprestimo_pessoal,0,56,default,1
1642,20,966.16,0.0,0,657.0,9658.33,24,4.1,2,1,0.655,0,0,1,0,parceiro,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1643,41,2513.75,0.0,0,657.0,14249.56,12,4.33,1,0,0.31,0,0,1,0,loja,Norte,emprestimo_pessoal,3,5,em_dia,0
1644,49,6164.12,0.0,0,643.0,12568.71,6,2.81,1,1,0.398,1,0,0,0,app,Sudeste,cartao,2,0,em_atraso_leve,0
1645,24,19301.19,0.0,1,617.0,7039.92,18,2.24,1,1,0.175,1,0,0,0,loja,Sudeste,cartao,2,0,em_dia,0
1646,33,3665.52,,1,641.0,21003.11,24,3.3,1,1,0.483,0,0,1,0,app,Sudeste,cartao,2,15,em_dia,0
1647,36,1971.4,7.426607793496048,0,766.0,4404.96,24,3.02,3,1,0.988,0,30,0,1,app,Sul,emprestimo_pessoal,2,0,em_dia,0
1648,53,1439.13,0.0,0,601.0,12660.88,18,2.57,2,0,0.177,0,5,0,0,loja,Sudeste,cartao,2,0,em_dia,0
1649,69,5294.82,5.69823119527914,0,842.0,8972.88,12,2.25,1,0,0.31,0,0,0,1,loja,Sudeste,cartao,3,0,em_dia,0
1650,62,931.74,1.9958825172737802,0,596.0,7144.32,12,2.32,0,0,0.356,1,15,0,0,loja,Sudeste,cartao,1,49,default,1
1651,28,5288.43,,1,670.0,5796.73,24,1.89,1,0,0.248,0,15,2,0,app,Sudeste,bnpl,2,10,em_dia,0
1652,18,6462.7,5.265193227975026,0,699.0,5973.83,12,2.61,1,0,0.473,1,5,0,0,loja,Sudeste,bnpl,2,5,em_atraso_leve,0
1653,20,4854.82,0.17591159437208637,0,625.0,8222.36,48,3.64,0,1,0.198,0,0,0,0,app,Nordeste,cartao,2,0,em_atraso_leve,0
1654,49,2968.38,5.0536905973010615,0,768.0,6237.81,12,1.81,1,1,0.314,0,0,1,1,site,Sudeste,cartao,1,91,default,1
1655,26,5346.64,7.553299387373099,0,696.0,14917.74,36,2.72,1,0,0.555,2,15,0,1,app,Sul,bnpl,2,0,em_dia,0
1656,30,3978.75,4.542653256777682,0,633.0,5072.6,12,3.62,1,0,0.38,1,0,0,0,app,Sudeste,emprestimo_pessoal,0,78,default,1
1657,62,1952.62,4.119678504641192,0,767.0,30340.66,24,2.52,0,0,0.373,0,0,0,0,app,Nordeste,emprestimo_pessoal,2,5,em_dia,0
1658,64,14021.22,7.576203500425038,0,564.0,4883.55,36,3.27,1,0,0.373,1,60,0,0,parceiro,Sul,emprestimo_pessoal,1,53,default,1
1659,62,2688.55,,1,602.0,17487.92,12,2.81,0,0,0.369,0,30,0,0,app,Nordeste,cartao,3,0,em_dia,0
1660,31,6262.49,4.531687044576,0,698.0,18141.02,18,3.03,2,1,0.209,0,0,0,1,app,Sudeste,cartao,2,0,em_dia,0
1661,50,800.0,7.143690539254658,0,718.0,9211.24,12,2.53,1,1,0.1,0,15,0,0,loja,Nordeste,emprestimo_pessoal,2,10,em_dia,0
1662,50,9116.78,0.554941048255416,1,677.0,8539.37,24,2.96,1,1,0.262,1,0,1,0,site,Nordeste,emprestimo_pessoal,2,10,em_atraso_leve,0
1663,27,10531.13,3.1930229608502083,0,639.0,4305.18,48,2.6,2,0,0.315,3,60,0,1,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1664,47,3579.2,4.568493597014282,0,629.0,5154.81,24,3.4,0,0,0.438,0,0,1,0,app,Nordeste,cartao,3,5,em_dia,0
1665,45,5321.96,6.646370890102392,0,746.0,9643.24,36,1.43,1,2,0.211,1,15,0,0,app,Centro-Oeste,cartao,3,5,em_dia,0
1666,38,5320.94,6.8097146785669675,0,670.0,7698.89,12,2.83,0,0,0.132,0,0,1,0,app,Sudeste,bnpl,2,0,em_atraso_leve,0
1667,57,2161.23,7.8510736144361175,0,576.0,21868.85,18,3.57,3,2,0.325,1,5,0,0,parceiro,Sudeste,emprestimo_pessoal,2,5,em_atraso_leve,0
1668,53,5275.66,4.638823263170867,0,571.0,5435.98,36,3.62,3,0,0.28,1,0,0,0,site,Sudeste,emprestimo_pessoal,2,0,em_atraso_leve,0
1669,46,1908.45,8.126655073024,0,779.0,5722.96,12,2.18,2,0,0.239,1,0,0,1,app,Nordeste,cartao,3,10,em_dia,0
1670,56,2217.09,3.0042802829141193,0,589.0,1943.36,12,2.83,1,0,0.53,0,0,1,0,app,Nordeste,emprestimo_pessoal,3,5,em_dia,0
1671,58,8149.61,1.6781730232067522,0,673.0,13824.47,12,3.04,1,0,0.097,0,90,0,0,site,Sudeste,cartao,1,106,default,1
1672,48,7270.0,0.0,0,765.0,12802.97,12,1.88,0,1,0.526,0,0,1,0,parceiro,Norte,cartao,2,0,em_dia,0
1673,32,2060.57,,1,696.0,18356.09,60,2.03,0,1,0.089,0,0,0,1,site,Nordeste,emprestimo_pessoal,2,0,em_dia,0
1674,58,2018.96,,1,586.0,19256.76,12,2.69,0,2,0.247,0,0,0,0,loja,Sul,cartao,3,10,em_atraso_leve,0
1675,56,2156.67,7.452140666263728,0,564.0,15643.35,12,4.65,0,0,0.329,0,5,0,0,parceiro,Centro-Oeste,bnpl,3,10,em_dia,0
1676,70,6063.23,,1,809.0,16214.24,12,1.45,2,1,0.081,0,0,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1677,25,1653.3,0.07487507185174991,0,562.0,13436.84,12,3.43,1,1,0.34,0,90,0,0,site,Sudeste,cartao,1,20,default,1
1678,40,4573.59,5.785944670525698,0,603.0,15316.35,18,2.64,4,0,0.032,0,0,2,1,loja,Sul,cartao,2,15,em_dia,0
1679,66,6128.18,3.655573487778568,0,682.0,1671.59,12,3.19,2,2,0.571,0,0,0,1,loja,Sul,emprestimo_pessoal,3,0,em_dia,0
1680,45,3275.85,6.172398620145017,0,631.0,3141.25,9,3.59,0,2,0.283,0,90,1,0,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1681,67,,5.430420917261857,0,699.0,2733.89,12,2.89,1,0,0.443,0,0,1,0,loja,Nordeste,emprestimo_pessoal,3,5,em_dia,0
1682,18,2785.79,1.3851709157700085,0,525.0,23549.12,36,3.92,2,1,0.25,0,0,2,0,loja,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1683,19,2981.34,3.7030530224589944,0,632.0,4112.07,24,3.44,2,3,0.081,0,5,0,1,app,Sudeste,emprestimo_pessoal,3,5,em_atraso_leve,0
1684,60,1681.74,9.874789580903595,0,708.0,4711.51,36,1.91,1,0,0.187,0,0,1,0,site,Nordeste,emprestimo_pessoal,2,0,em_dia,0
1685,36,7505.57,3.9837234396221253,0,708.0,8045.4,12,2.48,2,1,0.311,0,0,0,0,parceiro,Centro-Oeste,cartao,3,5,em_dia,0
1686,45,1969.68,1.8909639679243933,0,601.0,2779.62,12,3.26,0,1,0.389,0,0,0,0,app,Centro-Oeste,bnpl,2,0,em_dia,0
1687,40,4549.84,2.5368639816712246,0,563.0,11055.24,60,3.77,2,1,0.279,0,0,2,1,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1688,39,3317.71,6.249343770804353,1,668.0,1308.14,9,1.71,2,2,0.431,0,0,0,0,app,Nordeste,cartao,2,15,em_dia,0
1689,67,1589.11,,1,538.0,2940.49,18,4.87,1,1,0.059,0,30,0,0,loja,Sudeste,bnpl,2,10,em_dia,0
1690,22,2216.51,1.35676691175928,0,759.0,9472.9,12,2.81,0,1,0.431,1,0,1,1,app,Sudeste,cartao,3,0,em_dia,0
1691,58,9874.12,4.949405655734838,0,663.0,2784.45,6,2.12,1,1,0.174,1,60,0,0,parceiro,Norte,emprestimo_pessoal,0,60,default,1
1692,65,4071.48,6.778233758383624,0,591.0,24135.59,24,3.7,0,0,0.524,0,15,1,0,site,Sudeste,emprestimo_pessoal,3,10,em_dia,0
1693,52,1641.98,2.04751114762718,0,560.0,8320.97,24,2.83,0,2,0.218,0,30,0,0,app,Sul,cartao,2,10,em_dia,0
1694,38,4400.68,0.0,0,596.0,20940.84,18,3.38,0,0,0.464,0,5,0,0,app,Sudeste,cartao,0,75,default,1
1695,26,3136.72,4.282599155858751,0,517.0,10844.64,18,2.81,2,0,0.565,0,90,0,0,site,Sul,emprestimo_pessoal,3,5,em_dia,0
1696,54,,9.19445998221027,1,692.0,7919.29,18,2.34,0,2,0.08,1,15,0,1,app,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1697,42,4334.5,0.0,0,582.0,3429.33,18,3.19,4,2,0.405,1,0,0,1,parceiro,Sudeste,emprestimo_pessoal,3,10,em_dia,0
1698,25,2630.82,,1,684.0,17623.19,48,3.21,2,2,0.167,0,30,0,0,loja,Nordeste,cartao,2,0,em_dia,0
1699,37,10153.15,7.5711402019581175,0,696.0,11640.7,36,3.39,3,0,0.241,0,60,2,0,app,Norte,cartao,2,10,em_dia,0
1700,68,879.84,9.585688663668131,0,732.0,47058.54,12,3.09,1,1,0.218,0,30,2,0,parceiro,Nordeste,emprestimo_pessoal,1,32,default,1
1701,32,3756.56,1.7216543746337671,0,671.0,16176.86,12,3.32,0,1,0.365,0,5,2,0,parceiro,Sudeste,cartao,3,15,em_dia,0
1702,27,15620.5,0.0,0,746.0,5706.75,36,2.08,0,1,0.411,0,60,0,0,app,Centro-Oeste,emprestimo_pessoal,3,0,em_dia,0
1703,54,,6.103423277724962,0,768.0,10231.28,12,2.06,1,1,0.184,0,0,0,0,app,Sul,cartao,3,0,em_dia,0
1704,28,953.88,,1,672.0,11453.08,48,2.89,0,0,0.239,0,0,1,0,site,Sudeste,cartao,3,0,em_atraso_leve,0
1705,66,2600.81,7.595326289045645,0,677.0,21497.92,36,1.98,0,2,0.111,0,0,0,1,site,Nordeste,emprestimo_pessoal,2,10,em_dia,0
1706,63,10419.21,6.26952879458852,0,603.0,24607.0,12,3.9,0,0,0.229,0,5,0,0,app,Nordeste,cartao,3,15,em_dia,0
1707,70,4640.47,3.9507189655703496,0,566.0,6971.03,36,3.97,0,0,0.152,0,0,0,0,site,Centro-Oeste,cartao,2,10,em_dia,0
1708,66,1865.67,8.73940901958098,0,759.0,2846.95,12,2.33,2,2,0.01,0,0,0,0,app,Norte,cartao,2,15,em_dia,0
1709,30,2093.49,4.587990730447333,0,701.0,1654.8,6,1.17,1,0,0.495,0,0,3,0,site,Nordeste,bnpl,3,0,em_dia,0
1710,29,2300.18,3.5228774391158515,0,708.0,3036.86,60,2.61,0,2,0.404,0,0,0,0,loja,Nordeste,bnpl,0,66,default,1
1711,36,4589.0,4.048477757749401,0,600.0,4837.66,36,3.85,2,0,0.162,0,15,1,0,app,Norte,bnpl,2,15,em_dia,0
1712,42,9548.75,10.257373207111367,0,788.0,28735.31,24,1.66,1,0,0.332,0,0,0,1,site,Norte,emprestimo_pessoal,2,10,em_dia,0
1713,64,,4.834674253993113,0,631.0,29108.24,48,2.76,2,2,0.529,0,15,0,0,app,Sul,bnpl,2,0,em_dia,0
1714,56,4927.21,10.545022841098294,1,582.0,18093.95,9,2.71,3,3,0.317,0,0,0,0,site,Sul,bnpl,0,60,default,1
1715,52,1289.21,3.0109143577235686,0,601.0,22766.28,36,2.5,3,0,0.738,0,0,2,0,app,Nordeste,cartao,3,5,em_dia,0
1716,64,1292.8,10.901327005347499,0,784.0,4384.86,60,1.79,2,3,0.105,2,30,0,0,parceiro,Sudeste,cartao,3,10,em_dia,0
1717,52,5221.07,9.896786425281903,0,556.0,2206.53,36,3.55,0,1,0.114,0,30,0,1,parceiro,Centro-Oeste,cartao,2,10,em_dia,0
1718,38,1275.91,2.874320788093411,0,586.0,3400.4,18,3.28,0,2,0.429,0,0,1,0,app,Nordeste,cartao,2,0,em_atraso_leve,0
1719,39,2955.26,9.833370689212916,0,896.0,1418.85,18,1.58,0,0,0.483,0,0,0,0,site,Sudeste,cartao,2,15,em_atraso_leve,0
1720,45,4396.79,6.381625603611312,0,730.0,3103.65,48,1.48,0,0,0.55,0,0,1,0,app,Centro-Oeste,cartao,3,10,em_atraso_leve,0
1721,22,1491.18,0.0,0,588.0,5203.79,12,3.21,1,2,0.2,0,0,0,0,app,Sudeste,cartao,3,5,em_dia,0
1722,57,1623.47,4.870451919637768,0,558.0,9217.83,60,4.6,0,3,0.471,0,15,0,0,app,Norte,cartao,2,0,em_dia,0
1723,52,3261.45,9.54466807137328,0,508.0,8976.23,12,3.93,1,1,0.265,2,0,1,0,parceiro,Sudeste,cartao,3,0,em_dia,0
1724,56,5106.43,9.290726456568274,0,658.0,4451.54,12,2.83,1,0,0.308,0,15,0,1,site,Centro-Oeste,cartao,2,15,em_dia,0
1725,46,7759.38,1.1568585951724817,0,712.0,12975.3,12,2.23,3,1,0.184,0,5,0,1,loja,Sudeste,emprestimo_pessoal,2,15,em_dia,0
1726,59,5518.21,5.93259940733326,0,779.0,4524.77,24,2.14,5,0,0.555,1,30,0,0,app,Sudeste,bnpl,3,15,em_dia,0
1727,68,,8.21233043971779,0,489.0,8068.6,12,3.13,2,0,0.529,0,15,0,0,loja,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1728,48,1999.94,,1,537.0,3114.15,18,3.73,4,1,0.202,0,0,1,0,app,Centro-Oeste,emprestimo_pessoal,3,0,em_dia,0
1729,41,1567.66,12.512299031811517,0,640.0,20182.36,48,2.98,2,2,0.306,1,0,0,0,site,Nordeste,emprestimo_pessoal,3,10,em_dia,0
1730,23,2385.97,2.9178231019186396,0,887.0,8142.94,9,0.5,1,2,0.259,0,0,1,0,loja,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1731,59,4759.84,6.203657331839327,0,725.0,14245.52,24,2.41,1,3,0.088,0,0,0,0,app,Centro-Oeste,emprestimo_pessoal,2,0,em_atraso_leve,0
1732,65,4505.19,11.307978654903316,0,682.0,2845.32,18,3.02,1,2,0.081,1,0,1,0,site,Sudeste,bnpl,3,0,em_dia,0
1733,55,800.0,4.661752628064077,1,546.0,9278.52,24,4.02,0,1,0.224,0,15,0,0,loja,Sul,cartao,2,15,em_dia,0
1734,63,,,1,470.0,13012.69,24,5.41,1,0,0.378,0,0,1,0,app,Sudeste,emprestimo_pessoal,2,10,em_dia,0
1735,63,8637.76,,1,653.0,1407.98,48,2.6,0,0,0.13,0,0,0,0,site,Norte,emprestimo_pessoal,3,0,em_dia,0
1736,60,3714.24,4.952210838140519,0,642.0,21592.02,18,3.21,0,0,0.205,0,60,0,0,parceiro,Norte,emprestimo_pessoal,2,0,em_dia,0
1737,44,1209.26,8.291746464320363,0,627.0,2766.08,24,3.33,0,0,0.45,0,0,0,0,app,Sul,emprestimo_pessoal,3,15,em_dia,0
1738,23,20483.69,7.595692022063849,0,618.0,9570.7,12,3.01,3,1,0.212,0,5,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1739,18,3424.85,0.0,0,586.0,36561.25,24,4.04,2,0,0.414,0,0,0,0,parceiro,Nordeste,emprestimo_pessoal,3,0,em_dia,0
1740,28,4669.32,,1,567.0,18013.28,12,3.74,0,2,0.5,0,30,0,0,app,Sudeste,cartao,3,0,em_dia,0
1741,40,4722.82,6.1260625062966065,0,768.0,2254.65,24,1.18,4,3,0.672,0,60,2,0,site,Nordeste,emprestimo_pessoal,3,10,em_atraso_leve,0
1742,57,2656.65,3.999381367788005,0,575.0,6876.51,18,3.93,1,2,0.141,2,90,1,0,site,Norte,emprestimo_pessoal,3,10,em_dia,0
1743,42,2028.07,3.439977287856121,0,627.0,22825.01,36,2.79,3,0,0.117,0,0,0,0,loja,Nordeste,cartao,2,10,em_dia,0
1744,19,,4.687417586580052,0,647.0,3995.56,18,2.72,0,1,0.646,1,60,1,1,site,Sudeste,emprestimo_pessoal,3,0,em_dia,0
1745,29,7427.34,0.9156423643509577,0,710.0,5891.7,24,2.21,0,0,0.349,0,30,1,0,app,Sudeste,cartao,2,10,em_dia,0
1746,69,6483.21,0.7410098696251,0,578.0,5753.12,9,3.9,1,2,0.741,0,0,0,0,app,Sul,cartao,3,5,em_dia,0
1747,70,5392.34,3.186204475379416,0,733.0,12987.33,36,2.74,1,1,0.449,0,0,1,0,site,Nordeste,bnpl,3,0,em_dia,0
1748,37,1649.17,3.814844550020983,0,601.0,2166.25,60,3.2,1,1,0.64,0,0,2,0,site,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1749,60,9124.02,0.018018980344904456,0,636.0,13621.31,18,2.87,0,1,0.081,0,30,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1750,56,1859.7,5.019938539459377,0,790.0,4711.76,6,0.53,3,1,0.073,0,0,0,0,app,Centro-Oeste,cartao,2,15,em_dia,0
1751,67,,2.507662193146028,1,568.0,7923.28,24,3.19,0,1,0.459,1,0,0,0,loja,Sudeste,cartao,3,10,em_dia,0
1752,65,1023.49,12.879786524029594,0,711.0,6608.13,12,1.82,0,4,0.032,0,5,0,0,parceiro,Nordeste,emprestimo_pessoal,0,111,default,1
1753,51,800.0,13.037999081679853,0,735.0,13319.69,18,2.3,1,2,0.234,0,15,1,0,parceiro,Sul,emprestimo_pessoal,3,0,em_dia,0
1754,38,4443.67,0.19631014180276063,0,676.0,7858.2,6,2.58,0,1,0.254,2,15,0,1,loja,Nordeste,cartao,2,5,em_dia,0
1755,51,1907.78,6.3586553801327135,0,640.0,27216.16,18,2.45,2,0,0.051,0,5,0,0,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1756,34,800.0,0.05858693801101689,0,831.0,18549.75,48,1.38,3,0,0.426,0,0,0,1,loja,Nordeste,cartao,3,5,em_dia,0
1757,36,5249.96,2.577395392809211,0,649.0,4069.08,12,2.84,0,2,0.25,0,30,0,1,site,Norte,cartao,1,99,default,1
1758,50,17164.16,11.65214264784532,0,667.0,25532.31,24,1.32,4,0,0.075,0,0,0,0,site,Sudeste,bnpl,2,10,em_dia,0
1759,48,9923.77,3.466590082957301,0,621.0,10495.4,12,3.73,0,0,0.553,1,30,0,0,app,Sul,emprestimo_pessoal,3,0,em_dia,0
1760,48,2885.72,4.098868882170102,0,663.0,9242.78,12,3.31,2,0,0.422,2,0,2,0,app,Norte,cartao,3,10,em_dia,0
1761,38,3523.3,0.6011475647030609,0,732.0,16451.54,24,2.03,1,1,0.259,0,0,0,0,app,Nordeste,emprestimo_pessoal,3,0,em_dia,0
1762,39,6811.03,8.031662821827021,1,627.0,3301.79,36,3.26,1,1,0.519,1,0,0,0,app,Sudeste,bnpl,2,0,em_dia,0
1763,18,8120.23,0.0,0,471.0,2476.68,48,4.24,2,1,0.255,0,5,0,1,app,Sudeste,emprestimo_pessoal,2,0,em_dia,0
1764,49,2705.03,3.6702093746393265,0,694.0,8171.41,12,1.6,1,2,0.472,0,5,0,0,parceiro,Sudeste,cartao,2,0,em_dia,0
1765,48,3590.88,4.939398670525894,0,558.0,4778.3,9,4.85,1,2,0.343,1,0,1,0,parceiro,Sul,bnpl,0,35,default,1
1766,67,4385.15,5.0662293455217995,0,713.0,46623.39,18,2.73,0,1,0.257,0,0,1,0,parceiro,Nordeste,cartao,2,10,em_dia,0
1767,44,5302.46,7.642409277059086,0,650.0,4177.73,24,3.38,1,1,0.611,0,15,1,0,site,Sul,cartao,2,15,em_dia,0
1768,42,3167.54,8.587095493896658,0,730.0,8278.42,36,2.02,0,3,0.169,2,0,0,0,site,Sul,emprestimo_pessoal,3,10,em_dia,0
1769,21,3198.55,,1,569.0,9417.89,36,4.19,4,0,0.456,0,60,0,0,parceiro,Sudeste,emprestimo_pessoal,2,15,em_dia,0
1770,28,9851.63,10.027203288197816,0,605.0,22783.23,48,2.5,2,1,0.323,0,30,0,0,site,Sudeste,cartao,3,10,em_dia,0
1771,35,8670.3,0.0,0,621.0,3435.16,6,2.98,1,0,0.132,0,0,0,0,app,Norte,bnpl,2,0,em_dia,0
1772,37,5006.92,8.290207385865445,0,524.0,2032.34,60,4.37,0,2,0.433,0,15,3,0,site,Sudeste,bnpl,2,0,em_dia,0
1773,37,12706.26,4.30439694487493,0,744.0,26172.55,60,1.71,1,0,0.143,0,0,0,1,app,Sul,cartao,3,0,em_dia,0
1774,38,2619.36,2.137046160101649,0,512.0,8566.7,6,4.56,0,1,0.269,0,0,0,0,loja,Centro-Oeste,cartao,3,15,em_dia,0
1775,58,11822.36,4.8672157461345735,0,743.0,15922.33,12,2.23,4,0,0.096,0,0,1,0,loja,Sudeste,emprestimo_pessoal,3,0,em_dia,0
